dt,p_lEE_x,p_lEE_y,p_lEE_z,pdot_lEE_x,pdot_lEE_y,pdot_lEE_z
16.031,0.299892,0.500092,0.702528,0.0237116,-0.0144664,-0.56482
16.032,0.299916,0.500077,0.701963,0.0238855,-0.0172101,-0.564427
16.033,0.29994,0.500058,0.701399,0.0240599,-0.0199595,-0.564027
16.034,0.299964,0.500037,0.700835,0.0242348,-0.0227148,-0.56362
16.035,0.299988,0.500013,0.700272,0.0244101,-0.025476,-0.563207
16.036,0.300013,0.499986,0.699709,0.0245856,-0.0282412,-0.562789
16.037,0.300037,0.499956,0.699146,0.0247596,-0.0310007,-0.562368
16.038,0.300062,0.499924,0.698584,0.0249319,-0.033753,-0.561947
16.039,0.300087,0.499889,0.698022,0.0251025,-0.0364981,-0.561524
16.04,0.300112,0.499851,0.697461,0.0252713,-0.039236,-0.5611
16.041,0.300138,0.49981,0.6969,0.0254384,-0.0419667,-0.560674
16.042,0.300163,0.499767,0.69634,0.0256038,-0.0446901,-0.560248
16.043,0.300189,0.499721,0.69578,0.0257675,-0.0474063,-0.55982
16.044,0.300215,0.499672,0.69522,0.0259295,-0.0501153,-0.559391
16.045,0.300241,0.499621,0.694661,0.0260897,-0.0528171,-0.558961
16.046,0.300267,0.499566,0.694102,0.0262482,-0.0555117,-0.558529
16.047,0.300293,0.49951,0.693544,0.026405,-0.058199,-0.558096
16.048,0.30032,0.49945,0.692986,0.02656,-0.0608792,-0.557662
16.049,0.300346,0.499388,0.692429,0.0267134,-0.0635521,-0.557227
16.05,0.300373,0.499323,0.691872,0.026865,-0.0662178,-0.556791
16.051,0.3004,0.499255,0.691315,0.0270149,-0.0688762,-0.556353
16.052,0.300427,0.499185,0.690759,0.0271631,-0.0715275,-0.555915
16.053,0.300455,0.499112,0.690203,0.0273095,-0.0741715,-0.555474
16.054,0.300482,0.499037,0.689648,0.0274542,-0.0768083,-0.555033
16.055,0.300509,0.498959,0.689093,0.0275972,-0.0794379,-0.554591
16.056,0.300537,0.498878,0.688539,0.0277385,-0.0820603,-0.554147
16.057,0.300565,0.498795,0.687985,0.0278781,-0.0846755,-0.553702
16.058,0.300593,0.498709,0.687431,0.0280159,-0.0872834,-0.553256
16.059,0.300621,0.49862,0.686878,0.028152,-0.0898841,-0.552809
16.06,0.300649,0.498529,0.686326,0.0282864,-0.0924776,-0.55236
16.061,0.300677,0.498435,0.685774,0.0284191,-0.0950639,-0.55191
16.062,0.300706,0.498339,0.685222,0.02855,-0.097643,-0.551459
16.063,0.300735,0.49824,0.684671,0.0286792,-0.100215,-0.551007
16.064,0.300763,0.498138,0.68412,0.0288067,-0.102779,-0.550553
16.065,0.300792,0.498034,0.683569,0.0289325,-0.105337,-0.550098
16.066,0.300821,0.497928,0.68302,0.0290565,-0.107887,-0.549643
16.067,0.30085,0.497818,0.68247,0.0291789,-0.11043,-0.549185
16.068,0.30088,0.497707,0.681921,0.0292995,-0.112966,-0.548727
16.069,0.300909,0.497593,0.681373,0.0294184,-0.115494,-0.548267
16.07,0.300938,0.497476,0.680825,0.0295355,-0.118016,-0.547807
16.071,0.300968,0.497356,0.680277,0.029651,-0.12053,-0.547344
16.072,0.300998,0.497235,0.67973,0.0297647,-0.123037,-0.546881
16.073,0.301028,0.49711,0.679183,0.0298767,-0.125536,-0.546417
16.074,0.301057,0.496984,0.678637,0.0299869,-0.128029,-0.545951
16.075,0.301087,0.496854,0.678091,0.0300955,-0.130514,-0.545484
16.076,0.301118,0.496723,0.677546,0.0302023,-0.132992,-0.545016
16.077,0.301148,0.496588,0.677001,0.0303074,-0.135463,-0.544546
16.078,0.301178,0.496452,0.676457,0.0304108,-0.137926,-0.544076
16.079,0.301209,0.496313,0.675913,0.0305124,-0.140383,-0.543604
16.08,0.301239,0.496171,0.67537,0.0306124,-0.142832,-0.543131
16.081,0.30127,0.496027,0.674827,0.0307106,-0.145274,-0.542656
16.082,0.301301,0.49588,0.674285,0.030807,-0.147708,-0.542181
16.083,0.301332,0.495731,0.673743,0.0309018,-0.150136,-0.541704
16.084,0.301363,0.49558,0.673201,0.0309948,-0.152556,-0.541226
16.085,0.301394,0.495426,0.67266,0.0310862,-0.154969,-0.540747
16.086,0.301425,0.49527,0.67212,0.0311758,-0.157375,-0.540267
16.087,0.301456,0.495112,0.67158,0.0312636,-0.159774,-0.539785
16.088,0.301487,0.494951,0.67104,0.0313498,-0.162165,-0.539302
16.089,0.301519,0.494787,0.670501,0.0314342,-0.164549,-0.538818
16.09,0.30155,0.494622,0.669963,0.0315169,-0.166926,-0.538333
16.091,0.301582,0.494453,0.669424,0.0315979,-0.169296,-0.537846
16.092,0.301613,0.494283,0.668887,0.0316771,-0.171658,-0.537358
16.093,0.301645,0.49411,0.66835,0.0317547,-0.174014,-0.536869
16.094,0.301677,0.493935,0.667813,0.0318305,-0.176362,-0.536379
16.095,0.301709,0.493757,0.667277,0.0319046,-0.178703,-0.535888
16.096,0.301741,0.493578,0.666741,0.0319769,-0.181036,-0.535395
16.097,0.301773,0.493395,0.666206,0.0320476,-0.183363,-0.534901
16.098,0.301805,0.493211,0.665672,0.0321165,-0.185682,-0.534406
16.099,0.301837,0.493024,0.665137,0.0321837,-0.187994,-0.53391
16.1,0.301869,0.492835,0.664604,0.0322491,-0.190298,-0.533412
16.101,0.301901,0.492643,0.664071,0.0323129,-0.192596,-0.532913
16.102,0.301934,0.49245,0.663538,0.0323749,-0.194886,-0.532413
16.103,0.301966,0.492254,0.663006,0.0324352,-0.197169,-0.531912
16.104,0.301999,0.492055,0.662474,0.0324938,-0.199445,-0.53141
16.105,0.302031,0.491855,0.661943,0.0325507,-0.201714,-0.530906
16.106,0.302064,0.491652,0.661412,0.0326058,-0.203975,-0.530401
16.107,0.302096,0.491447,0.660882,0.0326592,-0.20623,-0.529895
16.108,0.302129,0.491239,0.660352,0.0327109,-0.208477,-0.529388
16.109,0.302162,0.49103,0.659823,0.0327609,-0.210716,-0.528879
16.11,0.302194,0.490818,0.659295,0.0328091,-0.212949,-0.528369
16.111,0.302227,0.490604,0.658767,0.0328556,-0.215174,-0.527858
16.112,0.30226,0.490388,0.658239,0.0329004,-0.217393,-0.527346
16.113,0.302293,0.490169,0.657712,0.0329435,-0.219603,-0.526833
16.114,0.302326,0.489948,0.657185,0.0329849,-0.221807,-0.526318
16.115,0.302359,0.489726,0.656659,0.0330245,-0.224004,-0.525802
16.116,0.302392,0.4895,0.656134,0.0330624,-0.226193,-0.525285
16.117,0.302425,0.489273,0.655609,0.0330986,-0.228375,-0.524767
16.118,0.302458,0.489044,0.655084,0.033133,-0.23055,-0.524247
16.119,0.302491,0.488812,0.65456,0.0331658,-0.232717,-0.523726
16.12,0.302525,0.488578,0.654037,0.0331968,-0.234878,-0.523204
16.121,0.302558,0.488342,0.653514,0.0332261,-0.237031,-0.522681
16.122,0.302591,0.488104,0.652991,0.0332537,-0.239177,-0.522156
16.123,0.302624,0.487864,0.652469,0.0332795,-0.241316,-0.521631
16.124,0.302658,0.487622,0.651948,0.0333036,-0.243447,-0.521104
16.125,0.302691,0.487377,0.651427,0.033326,-0.245571,-0.520576
16.126,0.302724,0.48713,0.650907,0.0333467,-0.247688,-0.520046
16.127,0.302758,0.486882,0.650387,0.0333657,-0.249798,-0.519516
16.128,0.302791,0.486631,0.649868,0.0333829,-0.251901,-0.518984
16.129,0.302824,0.486378,0.649349,0.0333984,-0.253996,-0.518451
16.13,0.302858,0.486123,0.648831,0.0334122,-0.256085,-0.517917
16.131,0.302891,0.485866,0.648313,0.0334242,-0.258165,-0.517381
16.132,0.302925,0.485606,0.647796,0.0334346,-0.260239,-0.516844
16.133,0.302958,0.485345,0.64728,0.0334432,-0.262306,-0.516306
16.134,0.302992,0.485082,0.646764,0.0334501,-0.264365,-0.515767
16.135,0.303025,0.484816,0.646248,0.0334553,-0.266417,-0.515227
16.136,0.303058,0.484549,0.645733,0.0334587,-0.268462,-0.514685
16.137,0.303092,0.48428,0.645219,0.0334604,-0.2705,-0.514142
16.138,0.303125,0.484008,0.644705,0.0334604,-0.27253,-0.513598
16.139,0.303159,0.483735,0.644192,0.0334587,-0.274553,-0.513053
16.14,0.303192,0.483459,0.643679,0.0334553,-0.276569,-0.512507
16.141,0.303226,0.483181,0.643167,0.0334501,-0.278578,-0.511959
16.142,0.303259,0.482902,0.642655,0.0334432,-0.28058,-0.51141
16.143,0.303293,0.48262,0.642144,0.0334346,-0.282574,-0.51086
16.144,0.303326,0.482337,0.641633,0.0334243,-0.284561,-0.510308
16.145,0.30336,0.482051,0.641123,0.0334122,-0.286541,-0.509756
16.146,0.303393,0.481764,0.640614,0.0333984,-0.288514,-0.509202
16.147,0.303426,0.481474,0.640105,0.0333829,-0.290479,-0.508647
16.148,0.30346,0.481183,0.639596,0.0333657,-0.292438,-0.508091
16.149,0.303493,0.480889,0.639089,0.0333468,-0.294389,-0.507533
16.15,0.303526,0.480594,0.638581,0.0333261,-0.296333,-0.506974
16.151,0.30356,0.480297,0.638075,0.0333037,-0.298269,-0.506414
16.152,0.303593,0.479997,0.637568,0.0332796,-0.300199,-0.505853
16.153,0.303626,0.479696,0.637063,0.0332537,-0.302121,-0.505291
16.154,0.303659,0.479393,0.636558,0.0332262,-0.304036,-0.504727
16.155,0.303693,0.479088,0.636053,0.0331969,-0.305943,-0.504162
16.156,0.303726,0.478781,0.63555,0.0331659,-0.307844,-0.503596
16.157,0.303759,0.478472,0.635046,0.0331331,-0.309737,-0.503029
16.158,0.303792,0.478162,0.634543,0.0330987,-0.311623,-0.50246
16.159,0.303825,0.477849,0.634041,0.0330625,-0.313502,-0.501891
16.16,0.303858,0.477535,0.63354,0.0330246,-0.315374,-0.50132
16.161,0.303891,0.477218,0.633039,0.032985,-0.317238,-0.500747
16.162,0.303924,0.4769,0.632538,0.0329436,-0.319095,-0.500174
16.163,0.303957,0.47658,0.632038,0.0329006,-0.320945,-0.499599
16.164,0.30399,0.476258,0.631539,0.0328558,-0.322788,-0.499024
16.165,0.304023,0.475935,0.63104,0.0328093,-0.324624,-0.498446
16.166,0.304056,0.475609,0.630542,0.032761,-0.326452,-0.497868
16.167,0.304088,0.475282,0.630045,0.0327111,-0.328273,-0.497289
16.168,0.304121,0.474953,0.629548,0.0326594,-0.330087,-0.496708
16.169,0.304154,0.474622,0.629051,0.032606,-0.331894,-0.496126
16.17,0.304186,0.474289,0.628555,0.0325509,-0.333693,-0.495543
16.171,0.304219,0.473954,0.62806,0.032494,-0.335485,-0.494958
16.172,0.304251,0.473618,0.627565,0.0324354,-0.33727,-0.494373
16.173,0.304284,0.47328,0.627071,0.0323751,-0.339048,-0.493786
16.174,0.304316,0.47294,0.626578,0.0323131,-0.340819,-0.493198
16.175,0.304348,0.472598,0.626085,0.0322494,-0.342582,-0.492608
16.176,0.304381,0.472255,0.625593,0.0321839,-0.344338,-0.492018
16.177,0.304413,0.471909,0.625101,0.0321167,-0.346087,-0.491426
16.178,0.304445,0.471562,0.62461,0.0320478,-0.347829,-0.490833
16.179,0.304477,0.471214,0.624119,0.0319772,-0.349563,-0.490239
16.18,0.304509,0.470863,0.623629,0.0319048,-0.351291,-0.489643
16.181,0.304541,0.470511,0.62314,0.0318307,-0.353011,-0.489047
16.182,0.304572,0.470157,0.622651,0.0317549,-0.354723,-0.488449
16.183,0.304604,0.469802,0.622163,0.0316774,-0.356429,-0.48785
16.184,0.304636,0.469444,0.621675,0.0315981,-0.358127,-0.487249
16.185,0.304667,0.469085,0.621189,0.0315172,-0.359819,-0.486648
16.186,0.304699,0.468725,0.620702,0.0314345,-0.361503,-0.486045
16.187,0.30473,0.468362,0.620216,0.0313501,-0.363179,-0.485441
16.188,0.304761,0.467998,0.619731,0.0312639,-0.364849,-0.484836
16.189,0.304793,0.467633,0.619247,0.031176,-0.366511,-0.484229
16.19,0.304824,0.467265,0.618763,0.0310865,-0.368166,-0.483622
16.191,0.304855,0.466896,0.61828,0.0309951,-0.369814,-0.483013
16.192,0.304886,0.466526,0.617797,0.0309021,-0.371455,-0.482403
16.193,0.304917,0.466153,0.617315,0.0308074,-0.373088,-0.481791
16.194,0.304947,0.46578,0.616833,0.0307109,-0.374714,-0.481179
16.195,0.304978,0.465404,0.616352,0.0306127,-0.376333,-0.480565
16.196,0.305009,0.465027,0.615872,0.0305128,-0.377945,-0.47995
16.197,0.305039,0.464648,0.615392,0.0304111,-0.37955,-0.479334
16.198,0.305069,0.464268,0.614913,0.0303077,-0.381147,-0.478716
16.199,0.3051,0.463886,0.614435,0.0302026,-0.382737,-0.478097
16.2,0.30513,0.463502,0.613957,0.0300958,-0.38432,-0.477477
16.201,0.30516,0.463117,0.61348,0.0299873,-0.385896,-0.476856
16.202,0.30519,0.462731,0.613004,0.029877,-0.387464,-0.476234
16.203,0.30522,0.462342,0.612528,0.029765,-0.389025,-0.47561
16.204,0.305249,0.461952,0.612052,0.0296513,-0.390579,-0.474986
16.205,0.305279,0.461561,0.611578,0.0295359,-0.392126,-0.47436
16.206,0.305308,0.461168,0.611104,0.0294188,-0.393666,-0.473732
16.207,0.305338,0.460774,0.61063,0.0292999,-0.395198,-0.473104
16.208,0.305367,0.460378,0.610157,0.0291793,-0.396723,-0.472474
16.209,0.305396,0.45998,0.609685,0.029057,-0.398241,-0.471843
16.21,0.305425,0.459581,0.609214,0.0289329,-0.399752,-0.471211
16.211,0.305454,0.459181,0.608743,0.0288071,-0.401255,-0.470578
16.212,0.305483,0.458779,0.608273,0.0286797,-0.402752,-0.469943
16.213,0.305511,0.458375,0.607803,0.0285504,-0.404241,-0.469307
16.214,0.30554,0.45797,0.607334,0.0284195,-0.405722,-0.46867
16.215,0.305568,0.457564,0.606866,0.0282868,-0.407197,-0.468032
16.216,0.305596,0.457156,0.606398,0.0281525,-0.408664,-0.467392
16.217,0.305625,0.456747,0.605931,0.0280164,-0.410125,-0.466752
16.218,0.305652,0.456336,0.605464,0.0278785,-0.411578,-0.46611
16.219,0.30568,0.455923,0.604999,0.027739,-0.413023,-0.465467
16.22,0.305708,0.45551,0.604533,0.0275977,-0.414462,-0.464822
16.221,0.305735,0.455095,0.604069,0.0274547,-0.415893,-0.464177
16.222,0.305763,0.454678,0.603605,0.02731,-0.417317,-0.46353
16.223,0.30579,0.45426,0.603142,0.0271636,-0.418734,-0.462882
16.224,0.305817,0.45384,0.602679,0.0270154,-0.420144,-0.462232
16.225,0.305844,0.45342,0.602217,0.0268655,-0.421546,-0.461582
16.226,0.305871,0.452997,0.601756,0.0267139,-0.422941,-0.46093
16.227,0.305898,0.452574,0.601296,0.0265606,-0.424329,-0.460277
16.228,0.305924,0.452149,0.600836,0.0264055,-0.42571,-0.459623
16.229,0.30595,0.451722,0.600376,0.0262487,-0.427084,-0.458968
16.23,0.305977,0.451295,0.599918,0.0260902,-0.42845,-0.458311
16.231,0.306003,0.450865,0.59946,0.02593,-0.429809,-0.457653
16.232,0.306028,0.450435,0.599002,0.025768,-0.431161,-0.456994
16.233,0.306054,0.450003,0.598546,0.0256044,-0.432506,-0.456334
16.234,0.30608,0.44957,0.59809,0.025439,-0.433843,-0.455672
16.235,0.306105,0.449135,0.597634,0.0252719,-0.435173,-0.45501
16.236,0.30613,0.4487,0.59718,0.025103,-0.436496,-0.454346
16.237,0.306155,0.448262,0.596726,0.0249325,-0.437812,-0.45368
16.238,0.30618,0.447824,0.596272,0.0247602,-0.439121,-0.453014
16.239,0.306205,0.447384,0.59582,0.0245862,-0.440422,-0.452346
16.24,0.306229,0.446943,0.595368,0.0244104,-0.441716,-0.451677
16.241,0.306253,0.446501,0.594916,0.024233,-0.443003,-0.451007
16.242,0.306278,0.446057,0.594466,0.0240538,-0.444283,-0.450336
16.243,0.306302,0.445612,0.594016,0.0238729,-0.445555,-0.449664
16.244,0.306325,0.445166,0.593566,0.0236903,-0.446821,-0.44899
16.245,0.306349,0.444719,0.593118,0.0235059,-0.448079,-0.448315
16.246,0.306372,0.44427,0.59267,0.0233199,-0.44933,-0.447639
16.247,0.306396,0.44382,0.592222,0.0231321,-0.450573,-0.446961
16.248,0.306419,0.443369,0.591776,0.0229426,-0.45181,-0.446282
16.249,0.306442,0.442916,0.59133,0.0227513,-0.453039,-0.445603
16.25,0.306464,0.442463,0.590885,0.0225584,-0.454261,-0.444922
16.251,0.306487,0.442008,0.59044,0.0223637,-0.455475,-0.444239
16.252,0.306509,0.441552,0.589996,0.0221673,-0.456683,-0.443556
16.253,0.306531,0.441094,0.589553,0.0219691,-0.457883,-0.442871
16.254,0.306553,0.440636,0.58911,0.0217693,-0.459076,-0.442185
16.255,0.306574,0.440176,0.588668,0.0215677,-0.460262,-0.441498
16.256,0.306596,0.439715,0.588227,0.0213644,-0.461441,-0.440809
16.257,0.306617,0.439253,0.587787,0.0211594,-0.462612,-0.44012
16.258,0.306638,0.43879,0.587347,0.0209527,-0.463777,-0.439429
16.259,0.306659,0.438326,0.586908,0.0207442,-0.464934,-0.438737
16.26,0.30668,0.43786,0.58647,0.020534,-0.466083,-0.438043
16.261,0.3067,0.437394,0.586032,0.0203221,-0.467226,-0.437349
16.262,0.30672,0.436926,0.585595,0.0201085,-0.468361,-0.436653
16.263,0.30674,0.436457,0.585159,0.0198931,-0.469489,-0.435956
16.264,0.30676,0.435987,0.584723,0.019676,-0.47061,-0.435258
16.265,0.30678,0.435516,0.584288,0.0194572,-0.471724,-0.434558
16.266,0.306799,0.435043,0.583854,0.0192367,-0.47283,-0.433858
16.267,0.306818,0.43457,0.58342,0.0190144,-0.47393,-0.433156
16.268,0.306837,0.434096,0.582988,0.0187905,-0.475022,-0.432453
16.269,0.306856,0.43362,0.582555,0.0185648,-0.476106,-0.431748
16.27,0.306874,0.433143,0.582124,0.0183374,-0.477184,-0.431043
16.271,0.306892,0.432666,0.581693,0.0181082,-0.478254,-0.430336
16.272,0.30691,0.432187,0.581263,0.0178774,-0.479317,-0.429628
16.273,0.306928,0.431707,0.580834,0.0176448,-0.480373,-0.428919
16.274,0.306946,0.431226,0.580406,0.0174105,-0.481422,-0.428208
16.275,0.306963,0.430744,0.579978,0.0171744,-0.482464,-0.427496
16.276,0.30698,0.430261,0.579551,0.0169367,-0.483498,-0.426783
16.277,0.306997,0.429777,0.579124,0.0166972,-0.484525,-0.426069
16.278,0.307014,0.429292,0.578698,0.016456,-0.485545,-0.425354
16.279,0.30703,0.428806,0.578273,0.0162131,-0.486557,-0.424637
16.28,0.307046,0.428319,0.577849,0.0159684,-0.487563,-0.42392
16.281,0.307062,0.427831,0.577426,0.0157221,-0.488561,-0.423201
16.282,0.307077,0.427342,0.577003,0.015474,-0.489552,-0.42248
16.283,0.307093,0.426852,0.576581,0.0152241,-0.490536,-0.421759
16.284,0.307108,0.426361,0.576159,0.0149726,-0.491512,-0.421036
16.285,0.307123,0.425869,0.575739,0.0147193,-0.492481,-0.420312
16.286,0.307137,0.425376,0.575319,0.0144644,-0.493444,-0.419587
16.287,0.307152,0.424882,0.574899,0.0142077,-0.494398,-0.418861
16.288,0.307166,0.424387,0.574481,0.0139492,-0.495346,-0.418133
16.289,0.30718,0.423891,0.574063,0.0136891,-0.496287,-0.417404
16.29,0.307193,0.423395,0.573646,0.0134272,-0.49722,-0.416674
16.291,0.307206,0.422897,0.57323,0.0131636,-0.498146,-0.415943
16.292,0.307219,0.422398,0.572814,0.0128983,-0.499065,-0.41521
16.293,0.307232,0.421899,0.572399,0.0126312,-0.499976,-0.414477
16.294,0.307245,0.421398,0.571985,0.0123625,-0.50088,-0.413742
16.295,0.307257,0.420897,0.571572,0.012092,-0.501778,-0.413006
16.296,0.307269,0.420395,0.571159,0.0118198,-0.502667,-0.412268
16.297,0.307281,0.419892,0.570747,0.0115458,-0.50355,-0.41153
16.298,0.307292,0.419388,0.570336,0.0112702,-0.504426,-0.41079
16.299,0.307303,0.418883,0.569926,0.0109928,-0.505294,-0.410049
16.3,0.307314,0.418377,0.569516,0.0107137,-0.506155,-0.409307
16.301,0.307324,0.41787,0.569107,0.0104329,-0.507009,-0.408563
16.302,0.307335,0.417363,0.568699,0.0101503,-0.507855,-0.407818
16.303,0.307345,0.416855,0.568291,0.00986604,-0.508695,-0.407072
16.304,0.307355,0.416346,0.567885,0.00958004,-0.509527,-0.406325
16.305,0.307364,0.415836,0.567479,0.00929233,-0.510352,-0.405577
16.306,0.307373,0.415325,0.567074,0.00900288,-0.511169,-0.404827
16.307,0.307382,0.414813,0.566669,0.00871172,-0.51198,-0.404076
16.308,0.307391,0.414301,0.566265,0.00841883,-0.512783,-0.403324
16.309,0.307399,0.413788,0.565863,0.00812422,-0.513579,-0.402571
16.31,0.307407,0.413274,0.56546,0.00782789,-0.514368,-0.401816
16.311,0.307414,0.412759,0.565059,0.00752983,-0.51515,-0.401061
16.312,0.307422,0.412244,0.564658,0.00723006,-0.515924,-0.400304
16.313,0.307429,0.411727,0.564258,0.00692855,-0.516691,-0.399546
16.314,0.307436,0.41121,0.563859,0.00662533,-0.517451,-0.398786
16.315,0.307442,0.410692,0.563461,0.00632038,-0.518204,-0.398025
16.316,0.307448,0.410174,0.563063,0.00601371,-0.518949,-0.397264
16.317,0.307454,0.409654,0.562666,0.00570532,-0.519688,-0.396501
16.318,0.30746,0.409134,0.56227,0.0053952,-0.520419,-0.395736
16.319,0.307465,0.408614,0.561875,0.00508336,-0.521143,-0.394971
16.32,0.30747,0.408092,0.56148,0.0047698,-0.521859,-0.394204
16.321,0.307475,0.40757,0.561086,0.00445452,-0.522569,-0.393436
16.322,0.307479,0.407047,0.560693,0.00413751,-0.523271,-0.392667
16.323,0.307483,0.406523,0.560301,0.00381878,-0.523966,-0.391896
16.324,0.307486,0.405999,0.559909,0.00349833,-0.524654,-0.391125
16.325,0.30749,0.405474,0.559519,0.00317615,-0.525334,-0.390352
16.326,0.307493,0.404948,0.559129,0.00285225,-0.526008,-0.389578
16.327,0.307495,0.404422,0.55874,0.00252663,-0.526674,-0.388802
16.328,0.307498,0.403895,0.558351,0.00219929,-0.527333,-0.388026
16.329,0.3075,0.403367,0.557964,0.00187022,-0.527984,-0.387248
16.33,0.307502,0.402839,0.557577,0.00153943,-0.528629,-0.386469
16.331,0.307503,0.40231,0.557191,0.00120691,-0.529266,-0.385689
16.332,0.307504,0.40178,0.556805,0.000872677,-0.529896,-0.384908
16.333,0.307505,0.40125,0.556421,0.000536718,-0.530519,-0.384125
16.334,0.307505,0.400719,0.556037,0.000199036,-0.531135,-0.383341
16.335,0.307505,0.400188,0.555654,-0.000140369,-0.531743,-0.382556
16.336,0.307505,0.399656,0.555272,-0.000481497,-0.532344,-0.38177
16.337,0.307504,0.399123,0.554891,-0.000824348,-0.532938,-0.380982
16.338,0.307503,0.39859,0.55451,-0.00116892,-0.533525,-0.380193
16.339,0.307502,0.398056,0.55413,-0.00151522,-0.534104,-0.379403
16.34,0.3075,0.397522,0.553751,-0.00186324,-0.534677,-0.378612
16.341,0.307498,0.396987,0.553373,-0.00221298,-0.535242,-0.37782
16.342,0.307496,0.396451,0.552996,-0.00256444,-0.535799,-0.377026
16.343,0.307493,0.395915,0.552619,-0.00291763,-0.53635,-0.376231
16.344,0.30749,0.395379,0.552243,-0.00327254,-0.536893,-0.375435
16.345,0.307486,0.394842,0.551868,-0.00362918,-0.53743,-0.374638
16.346,0.307483,0.394304,0.551494,-0.00398753,-0.537959,-0.373839
16.347,0.307478,0.393766,0.55112,-0.00434761,-0.53848,-0.373039
16.348,0.307474,0.393227,0.550748,-0.00470942,-0.538995,-0.372238
16.349,0.307469,0.392688,0.550376,-0.00507294,-0.539502,-0.371436
16.35,0.307464,0.392148,0.550005,-0.00543819,-0.540002,-0.370632
16.351,0.307458,0.391608,0.549635,-0.00580516,-0.540495,-0.369828
16.352,0.307452,0.391067,0.549265,-0.00617385,-0.540981,-0.369022
16.353,0.307446,0.390526,0.548897,-0.00654427,-0.541459,-0.368215
16.354,0.307439,0.389984,0.548529,-0.00691641,-0.54193,-0.367406
16.355,0.307432,0.389442,0.548162,-0.00729027,-0.542394,-0.366597
16.356,0.307424,0.388899,0.547796,-0.00766586,-0.542851,-0.365786
16.357,0.307417,0.388356,0.54743,-0.00804317,-0.543301,-0.364974
16.358,0.307408,0.387813,0.547066,-0.0084222,-0.543743,-0.364161
